sku,year_month,final_perdiction,Channel
109780,2024-07,5.81E-08,B2B
109782,2024-07,4.28E-06,B2B
109866,2024-07,0,B2B
110017,2024-07,0.525049208,B2B
110031,2024-07,1.31E-05,B2B
110042,2024-07,9.33E-06,B2B
110044,2024-07,5.31E-07,B2B
110050,2024-07,1.24E-05,B2B
110183,2024-07,13.30875777,B2B
110313,2024-07,3325.727935,B2B
110314,2024-07,3325.727935,B2B
110315,2024-07,0.00036138,B2B
110413,2024-07,6.55E-05,B2B
110486,2024-07,4,B2B
110490,2024-07,1.4,B2B
110491,2024-07,274.8,B2B
110492,2024-07,46.4,B2B
110493,2024-07,0.110284445,B2B
110494,2024-07,91,B2B
110518,2024-07,29.2,B2B
110519,2024-07,0.00952961,B2B
110521,2024-07,1.36602461,B2B
110522,2024-07,0.822988283,B2B
110523,2024-07,0.00573561,B2B
110577,2024-07,0.0010935,B2B
110710,2024-07,314.44255,B2B
110711,2024-07,216.8,B2B
110819,2024-07,6.4,B2B
200413,2024-07,2.55E-26,B2B
200992,2024-07,1.64E-22,B2B
201012,2024-07,0,B2B
201409,2024-07,4.2,B2B
202229,2024-07,0.000165278,B2B
8849,2024-07,0.000266635,Export_Re-Export
9900,2024-07,121.40625,Export_Re-Export
10146,2024-07,7.98E-25,Export_Re-Export
10147,2024-07,0,Export_Re-Export
12085,2024-07,57.6,Export_Re-Export
12191,2024-07,15,Export_Re-Export
12528,2024-07,2.19E-22,Export_Re-Export
13490,2024-07,3.2,Export_Re-Export
14492,2024-07,0.002296351,Export_Re-Export
14856,2024-07,0,Export_Re-Export
14934,2024-07,5.731250274,Export_Re-Export
50420,2024-07,4.71E-31,Export_Re-Export
50502,2024-07,9.19E-15,Export_Re-Export
50645,2024-07,0,Export_Re-Export
51565,2024-07,1.4,Export_Re-Export
51788,2024-07,0,Export_Re-Export
52010,2024-07,4.8,Export_Re-Export
52100,2024-07,3.6,Export_Re-Export
52101,2024-07,0,Export_Re-Export
52371,2024-07,2.06E-15,Export_Re-Export
53059,2024-07,0.018392063,Export_Re-Export
53073,2024-07,1.38E-29,Export_Re-Export
53078,2024-07,6,Export_Re-Export
53162,2024-07,7.2,Export_Re-Export
54168,2024-07,28,Export_Re-Export
55343,2024-07,0,Export_Re-Export
55567,2024-07,7.03E-08,Export_Re-Export
55722,2024-07,4.8,Export_Re-Export
55723,2024-07,0,Export_Re-Export
55724,2024-07,4.8,Export_Re-Export
55725,2024-07,0,Export_Re-Export
55726,2024-07,1.95E-17,Export_Re-Export
55727,2024-07,0,Export_Re-Export
55728,2024-07,2.4,Export_Re-Export
55732,2024-07,0.204750003,Export_Re-Export
55733,2024-07,6.70E-08,Export_Re-Export
55748,2024-07,0.1668465,Export_Re-Export
55749,2024-07,1.26E-08,Export_Re-Export
55857,2024-07,0,Export_Re-Export
55863,2024-07,6.46E-05,Export_Re-Export
55867,2024-07,2.4,Export_Re-Export
56274,2024-07,6.28E-16,Export_Re-Export
56276,2024-07,9.08E-17,Export_Re-Export
56281,2024-07,0,Export_Re-Export
56282,2024-07,4.8,Export_Re-Export
56283,2024-07,5.8,Export_Re-Export
56284,2024-07,0.2,Export_Re-Export
56401,2024-07,2.67E-13,Export_Re-Export
56404,2024-07,10.34818751,Export_Re-Export
56405,2024-07,7.2,Export_Re-Export
56406,2024-07,3.71E-17,Export_Re-Export
56407,2024-07,4.8,Export_Re-Export
56698,2024-07,3.71E-17,Export_Re-Export
56700,2024-07,3.71E-17,Export_Re-Export
56701,2024-07,1.24E-05,Export_Re-Export
56702,2024-07,3.71E-17,Export_Re-Export
56703,2024-07,3.71E-17,Export_Re-Export
56705,2024-07,3.71E-17,Export_Re-Export
56764,2024-07,3.71E-17,Export_Re-Export
56765,2024-07,0,Export_Re-Export
56768,2024-07,2.20E-17,Export_Re-Export
56769,2024-07,2,Export_Re-Export
56770,2024-07,0,Export_Re-Export
56771,2024-07,6.36E-14,Export_Re-Export
56855,2024-07,3.59E-26,Export_Re-Export
56856,2024-07,0,Export_Re-Export
56903,2024-07,4.8,Export_Re-Export
56906,2024-07,93,Export_Re-Export
56907,2024-07,175.6,Export_Re-Export
56908,2024-07,82.6,Export_Re-Export
57037,2024-07,0.4,Export_Re-Export
57038,2024-07,13.4,Export_Re-Export
57042,2024-07,6.46E-27,Export_Re-Export
57156,2024-07,3.8,Export_Re-Export
57178,2024-07,8.11E-21,Export_Re-Export
57179,2024-07,0.066150558,Export_Re-Export
57493,2024-07,64,Export_Re-Export
58413,2024-07,24,Export_Re-Export
58414,2024-07,32,Export_Re-Export
58416,2024-07,194.8,Export_Re-Export
58610,2024-07,0,Export_Re-Export
58762,2024-07,0,Export_Re-Export
58763,2024-07,32,Export_Re-Export
58764,2024-07,19.2,Export_Re-Export
59399,2024-07,65.80142232,Export_Re-Export
59440,2024-07,1.29E-09,Export_Re-Export
59521,2024-07,0,Export_Re-Export
59838,2024-07,0.000580834,Export_Re-Export
59839,2024-07,1.18E-22,Export_Re-Export
60768,2024-07,0.000275562,Export_Re-Export
60779,2024-07,32.4,Export_Re-Export
60784,2024-07,13.4,Export_Re-Export
60915,2024-07,0,Export_Re-Export
60916,2024-07,12.8,Export_Re-Export
60918,2024-07,62.4,Export_Re-Export
60920,2024-07,7.2,Export_Re-Export
60922,2024-07,4,Export_Re-Export
60924,2024-07,0,Export_Re-Export
61151,2024-07,0,Export_Re-Export
61165,2024-07,4.095000059,Export_Re-Export
61166,2024-07,1.58720625,Export_Re-Export
61757,2024-07,527.4,Export_Re-Export
61845,2024-07,9.08E-17,Export_Re-Export
62280,2024-07,1.27E-05,Export_Re-Export
63011,2024-07,0,Export_Re-Export
63012,2024-07,0.5221125,Export_Re-Export
63013,2024-07,46.8,Export_Re-Export
63284,2024-07,4.02E-08,Export_Re-Export
63911,2024-07,7.23E-09,Export_Re-Export
64057,2024-07,2.00E-05,Export_Re-Export
64069,2024-07,2.48E-23,Export_Re-Export
64070,2024-07,1.75E-23,Export_Re-Export
64200,2024-07,1.54E-15,Export_Re-Export
64599,2024-07,9.89E-12,Export_Re-Export
64600,2024-07,0,Export_Re-Export
64601,2024-07,4.8,Export_Re-Export
64602,2024-07,7.2,Export_Re-Export
64603,2024-07,12,Export_Re-Export
64604,2024-07,7.2,Export_Re-Export
64605,2024-07,36,Export_Re-Export
64652,2024-07,9.21E-07,Export_Re-Export
64653,2024-07,1.4,Export_Re-Export
64750,2024-07,55.2,Export_Re-Export
64751,2024-07,21.6,Export_Re-Export
64752,2024-07,9.6,Export_Re-Export
64854,2024-07,6.86E-15,Export_Re-Export
65005,2024-07,1.55E-09,Export_Re-Export
65144,2024-07,0,Export_Re-Export
65145,2024-07,0,Export_Re-Export
65146,2024-07,0.025030219,Export_Re-Export
65147,2024-07,0,Export_Re-Export
65172,2024-07,8.4,Export_Re-Export
65173,2024-07,3,Export_Re-Export
65179,2024-07,6.34E-26,Export_Re-Export
65198,2024-07,7.61E-28,Export_Re-Export
65199,2024-07,2.94E-28,Export_Re-Export
65200,2024-07,2.70E-28,Export_Re-Export
65210,2024-07,4.27E-26,Export_Re-Export
65211,2024-07,6.98E-28,Export_Re-Export
65341,2024-07,5.49E-13,Export_Re-Export
65344,2024-07,3.17E-11,Export_Re-Export
65345,2024-07,2.4,Export_Re-Export
65351,2024-07,9.08E-17,Export_Re-Export
65358,2024-07,0.283507972,Export_Re-Export
65518,2024-07,7.2,Export_Re-Export
65687,2024-07,6.475,Export_Re-Export
65842,2024-07,0.003155097,Export_Re-Export
65876,2024-07,1.32E-14,Export_Re-Export
66021,2024-07,0,Export_Re-Export
66291,2024-07,0.6,Export_Re-Export
66543,2024-07,2.99E-09,Export_Re-Export
66544,2024-07,9.15E-13,Export_Re-Export
67113,2024-07,60,Export_Re-Export
67114,2024-07,12,Export_Re-Export
67270,2024-07,13.2,Export_Re-Export
67351,2024-07,8.6,Export_Re-Export
67881,2024-07,12.6,Export_Re-Export
68003,2024-07,174,Export_Re-Export
68020,2024-07,3.82E-32,Export_Re-Export
68062,2024-07,9.46E-20,Export_Re-Export
68063,2024-07,1.40E-07,Export_Re-Export
68105,2024-07,2.6,Export_Re-Export
68210,2024-07,20.8,Export_Re-Export
68211,2024-07,8,Export_Re-Export
68222,2024-07,6.00E-17,Export_Re-Export
68245,2024-07,79.2,Export_Re-Export
81245,2024-07,7.18E-27,Export_Re-Export
81246,2024-07,2.59E-21,Export_Re-Export
100135,2024-07,1.95E-14,Export_Re-Export
100477,2024-07,0,Export_Re-Export
100498,2024-07,6.59E-11,Export_Re-Export
100506,2024-07,6.49E-15,Export_Re-Export
100515,2024-07,8.48E-30,Export_Re-Export
100543,2024-07,3.44E-07,Export_Re-Export
100544,2024-07,0.032778132,Export_Re-Export
100545,2024-07,3.71E-17,Export_Re-Export
100546,2024-07,2.45E-05,Export_Re-Export
100547,2024-07,17.2,Export_Re-Export
100548,2024-07,7.90E-05,Export_Re-Export
100549,2024-07,3.94E-05,Export_Re-Export
100588,2024-07,2.68E-20,Export_Re-Export
100621,2024-07,1.85E-16,Export_Re-Export
100650,2024-07,0,Export_Re-Export
100655,2024-07,0.06561,Export_Re-Export
100662,2024-07,0.03001841,Export_Re-Export
100670,2024-07,0.053071222,Export_Re-Export
100681,2024-07,0.069984,Export_Re-Export
100693,2024-07,0.011941025,Export_Re-Export
100811,2024-07,1.53E-13,Export_Re-Export
100814,2024-07,0,Export_Re-Export
100817,2024-07,0,Export_Re-Export
100821,2024-07,8,Export_Re-Export
100824,2024-07,6.38E-24,Export_Re-Export
100832,2024-07,6.38E-24,Export_Re-Export
101396,2024-07,4.78E-08,Export_Re-Export
101420,2024-07,35,Export_Re-Export
101709,2024-07,1.29E-11,Export_Re-Export
101710,2024-07,9.59E-17,Export_Re-Export
101711,2024-07,1.80E-18,Export_Re-Export
101712,2024-07,1.87E-16,Export_Re-Export
102358,2024-07,6.79E-12,Export_Re-Export
102366,2024-07,29.07154782,Export_Re-Export
102368,2024-07,5.69E-12,Export_Re-Export
102370,2024-07,1.75E-19,Export_Re-Export
102372,2024-07,0.09651701,Export_Re-Export
102632,2024-07,4.79E-25,Export_Re-Export
102710,2024-07,8.662613855,Export_Re-Export
102711,2024-07,11.6,Export_Re-Export
102714,2024-07,0,Export_Re-Export
102761,2024-07,0.8,Export_Re-Export
102762,2024-07,1.62E-20,Export_Re-Export
102763,2024-07,0.567,Export_Re-Export
102764,2024-07,1.6,Export_Re-Export
102768,2024-07,1.48E-07,Export_Re-Export
103061,2024-07,0.0071442,Export_Re-Export
103251,2024-07,58.8,Export_Re-Export
103647,2024-07,1.270230802,Export_Re-Export
103648,2024-07,2.4,Export_Re-Export
103652,2024-07,9.52E-09,Export_Re-Export
103767,2024-07,7.2,Export_Re-Export
103768,2024-07,5.2,Export_Re-Export
103769,2024-07,2.52,Export_Re-Export
103770,2024-07,0,Export_Re-Export
103810,2024-07,1.622924125,Export_Re-Export
103912,2024-07,4.54E-20,Export_Re-Export
103913,2024-07,1.6,Export_Re-Export
103923,2024-07,8.11E-20,Export_Re-Export
103980,2024-07,6.30059049,Export_Re-Export
104108,2024-07,8.11E-21,Export_Re-Export
104109,2024-07,8.11E-21,Export_Re-Export
104117,2024-07,1.22E-20,Export_Re-Export
104134,2024-07,0.8,Export_Re-Export
104146,2024-07,48,Export_Re-Export
104147,2024-07,5.90E-19,Export_Re-Export
104149,2024-07,0.01791153,Export_Re-Export
104377,2024-07,2.47E-15,Export_Re-Export
104403,2024-07,0,Export_Re-Export
104404,2024-07,1.6,Export_Re-Export
104405,2024-07,3.2,Export_Re-Export
104406,2024-07,4.86E-20,Export_Re-Export
104762,2024-07,60,Export_Re-Export
104763,2024-07,33.6,Export_Re-Export
104764,2024-07,28,Export_Re-Export
104767,2024-07,26.4,Export_Re-Export
104768,2024-07,675.2,Export_Re-Export
104769,2024-07,624,Export_Re-Export
104930,2024-07,1.43E-09,Export_Re-Export
105023,2024-07,0.084964964,Export_Re-Export
105077,2024-07,4.24E-12,Export_Re-Export
105113,2024-07,2.50E-17,Export_Re-Export
105114,2024-07,2.50E-17,Export_Re-Export
105118,2024-07,4.45E-16,Export_Re-Export
105119,2024-07,5.06E-11,Export_Re-Export
105250,2024-07,36,Export_Re-Export
105251,2024-07,16,Export_Re-Export
105252,2024-07,19.2,Export_Re-Export
105253,2024-07,16.8,Export_Re-Export
105261,2024-07,1.55E-08,Export_Re-Export
105413,2024-07,37.21482928,Export_Re-Export
105459,2024-07,8,Export_Re-Export
105500,2024-07,5.67E-20,Export_Re-Export
105640,2024-07,3.39E-09,Export_Re-Export
105641,2024-07,0.001430917,Export_Re-Export
105642,2024-07,1.37E-09,Export_Re-Export
105666,2024-07,5.12E-14,Export_Re-Export
105667,2024-07,5.12E-14,Export_Re-Export
105697,2024-07,7.90E-12,Export_Re-Export
105701,2024-07,3.48E-05,Export_Re-Export
105728,2024-07,2.4,Export_Re-Export
106044,2024-07,3.13E-12,Export_Re-Export
106045,2024-07,42,Export_Re-Export
106046,2024-07,5.08E-12,Export_Re-Export
106263,2024-07,404.8,Export_Re-Export
106264,2024-07,0.05068008,Export_Re-Export
106342,2024-07,3.71E-08,Export_Re-Export
106378,2024-07,2.07E-07,Export_Re-Export
106380,2024-07,2.58E-07,Export_Re-Export
106381,2024-07,0.000199845,Export_Re-Export
106382,2024-07,2.07E-07,Export_Re-Export
106385,2024-07,1.76E-07,Export_Re-Export
106419,2024-07,1.24E-15,Export_Re-Export
106443,2024-07,0,Export_Re-Export
106444,2024-07,4.8,Export_Re-Export
106446,2024-07,6,Export_Re-Export
106447,2024-07,7.2,Export_Re-Export
106449,2024-07,2.09E-11,Export_Re-Export
106452,2024-07,3.50E-12,Export_Re-Export
106456,2024-07,2.4,Export_Re-Export
106457,2024-07,0.19216197,Export_Re-Export
106462,2024-07,4.8,Export_Re-Export
106463,2024-07,0.0026244,Export_Re-Export
106464,2024-07,0,Export_Re-Export
106465,2024-07,2.4,Export_Re-Export
106469,2024-07,7.2,Export_Re-Export
106516,2024-07,1.42E-15,Export_Re-Export
106578,2024-07,7.32E-10,Export_Re-Export
106609,2024-07,1.496288286,Export_Re-Export
106611,2024-07,4.8,Export_Re-Export
106633,2024-07,1.67E-18,Export_Re-Export
106634,2024-07,1.67E-18,Export_Re-Export
106700,2024-07,1.03E-08,Export_Re-Export
106706,2024-07,1.67E-18,Export_Re-Export
106780,2024-07,2.82E-11,Export_Re-Export
106790,2024-07,6.43E-12,Export_Re-Export
106791,2024-07,2.47E-15,Export_Re-Export
106793,2024-07,1.39E-09,Export_Re-Export
106827,2024-07,4.88E-08,Export_Re-Export
106828,2024-07,0.026453967,Export_Re-Export
106860,2024-07,1.4175,Export_Re-Export
106861,2024-07,3.6,Export_Re-Export
106862,2024-07,1.85E-17,Export_Re-Export
106884,2024-07,0.005103,Export_Re-Export
106885,2024-07,0,Export_Re-Export
106916,2024-07,196.4,Export_Re-Export
106948,2024-07,8.24E-16,Export_Re-Export
107069,2024-07,2.70E-16,Export_Re-Export
107071,2024-07,2.72E-16,Export_Re-Export
107072,2024-07,6.05E-17,Export_Re-Export
107073,2024-07,6.05E-17,Export_Re-Export
107186,2024-07,7.44E-07,Export_Re-Export
107364,2024-07,1.11E-17,Export_Re-Export
107365,2024-07,1.11E-17,Export_Re-Export
107366,2024-07,5.56E-18,Export_Re-Export
107423,2024-07,2.10E-13,Export_Re-Export
107447,2024-07,1.85E-17,Export_Re-Export
107683,2024-07,1.03E-10,Export_Re-Export
108202,2024-07,2.4,Export_Re-Export
108203,2024-07,4.52E-11,Export_Re-Export
108204,2024-07,6.17E-09,Export_Re-Export
108207,2024-07,3.77E-12,Export_Re-Export
108439,2024-07,8.47E-14,Export_Re-Export
108848,2024-07,4.71E-12,Export_Re-Export
108851,2024-07,9.57E-08,Export_Re-Export
108942,2024-07,0.0052488,Export_Re-Export
109603,2024-07,0.017496,Export_Re-Export
110490,2024-07,2.19915,Export_Re-Export
110492,2024-07,0.00667035,Export_Re-Export
110493,2024-07,29.43116168,Export_Re-Export
201012,2024-07,8.95E-07,Export_Re-Export
201409,2024-07,0,Export_Re-Export
8849,2024-07,0,Ecomm
9900,2024-07,1,Ecomm
9902,2024-07,2,Ecomm
10112,2024-07,0.8,Ecomm
10146,2024-07,0,Ecomm
10147,2024-07,0,Ecomm
10902,2024-07,2.54E-32,Ecomm
11530,2024-07,0,Ecomm
11883,2024-07,0.2,Ecomm
12085,2024-07,0.6,Ecomm
12191,2024-07,4.13E-06,Ecomm
12481,2024-07,0.000164025,Ecomm
13490,2024-07,1,Ecomm
14856,2024-07,0.2,Ecomm
14934,2024-07,0.6,Ecomm
50420,2024-07,0.126008273,Ecomm
50502,2024-07,0.2,Ecomm
51565,2024-07,0.4,Ecomm
51788,2024-07,0,Ecomm
51995,2024-07,0.4,Ecomm
52010,2024-07,0.8,Ecomm
52100,2024-07,1.2,Ecomm
52101,2024-07,1.2,Ecomm
52371,2024-07,0.4,Ecomm
53059,2024-07,1,Ecomm
53073,2024-07,0.4,Ecomm
53078,2024-07,1.8,Ecomm
53162,2024-07,1.8,Ecomm
54168,2024-07,2.6,Ecomm
55343,2024-07,4.4,Ecomm
55567,2024-07,1.2,Ecomm
55722,2024-07,1.2,Ecomm
55723,2024-07,0.4,Ecomm
55724,2024-07,1,Ecomm
55725,2024-07,0.8,Ecomm
55726,2024-07,0.2,Ecomm
55727,2024-07,0.2,Ecomm
55728,2024-07,0.6,Ecomm
55729,2024-07,0.2,Ecomm
55730,2024-07,0.4,Ecomm
55732,2024-07,2.4,Ecomm
55733,2024-07,0,Ecomm
55738,2024-07,1.60E-15,Ecomm
55739,2024-07,5.90E-06,Ecomm
55748,2024-07,0.2,Ecomm
55749,2024-07,0.4,Ecomm
55857,2024-07,0.4,Ecomm
55861,2024-07,0,Ecomm
55863,2024-07,0,Ecomm
55867,2024-07,0.6,Ecomm
56274,2024-07,1.4,Ecomm
56276,2024-07,2.8,Ecomm
56281,2024-07,1.2,Ecomm
56282,2024-07,0.6,Ecomm
56283,2024-07,0.2,Ecomm
56284,2024-07,0.2,Ecomm
56401,2024-07,0.4,Ecomm
56404,2024-07,0.8,Ecomm
56405,2024-07,0.6,Ecomm
56406,2024-07,1.4,Ecomm
56407,2024-07,0.4,Ecomm
56698,2024-07,0,Ecomm
56700,2024-07,0.4,Ecomm
56701,2024-07,1.4,Ecomm
56702,2024-07,0.2,Ecomm
56703,2024-07,0,Ecomm
56705,2024-07,0.4,Ecomm
56765,2024-07,0.4,Ecomm
56767,2024-07,0.2,Ecomm
56768,2024-07,0,Ecomm
56769,2024-07,1,Ecomm
56770,2024-07,0.2,Ecomm
56771,2024-07,0.2,Ecomm
56855,2024-07,0.4,Ecomm
56856,2024-07,0.6,Ecomm
56903,2024-07,0,Ecomm
56906,2024-07,0.2,Ecomm
56907,2024-07,1.4,Ecomm
56908,2024-07,0.2,Ecomm
57037,2024-07,0.2,Ecomm
57038,2024-07,0.2,Ecomm
57042,2024-07,0.8,Ecomm
57156,2024-07,1.2,Ecomm
57178,2024-07,0,Ecomm
57179,2024-07,0,Ecomm
57337,2024-07,0.000191363,Ecomm
57493,2024-07,0.4,Ecomm
57828,2024-07,7.35E-12,Ecomm
58265,2024-07,0.000972844,Ecomm
58413,2024-07,3.2,Ecomm
58414,2024-07,1,Ecomm
58416,2024-07,5.8,Ecomm
58610,2024-07,0.4,Ecomm
58762,2024-07,0,Ecomm
58763,2024-07,0,Ecomm
58764,2024-07,0.2,Ecomm
58865,2024-07,0,Ecomm
58867,2024-07,1.11E-21,Ecomm
58871,2024-07,1.09E-22,Ecomm
58873,2024-07,3.65E-22,Ecomm
58876,2024-07,0,Ecomm
59204,2024-07,0,Ecomm
59399,2024-07,0.6,Ecomm
59422,2024-07,0.4,Ecomm
59440,2024-07,0.2,Ecomm
59521,2024-07,0,Ecomm
59523,2024-07,0,Ecomm
59835,2024-07,0,Ecomm
59836,2024-07,0,Ecomm
59837,2024-07,0,Ecomm
59838,2024-07,0.6,Ecomm
59839,2024-07,0.8,Ecomm
60587,2024-07,0,Ecomm
60689,2024-07,1.69E-11,Ecomm
60690,2024-07,0,Ecomm
60767,2024-07,0.8,Ecomm
60768,2024-07,2.2,Ecomm
60770,2024-07,7.98E-25,Ecomm
60779,2024-07,0.6,Ecomm
60780,2024-07,0.2,Ecomm
60784,2024-07,0.4,Ecomm
60915,2024-07,0,Ecomm
60916,2024-07,4.2,Ecomm
60918,2024-07,0,Ecomm
60920,2024-07,0.6,Ecomm
60921,2024-07,1.43E-25,Ecomm
60922,2024-07,0.2,Ecomm
60923,2024-07,0,Ecomm
60924,2024-07,0,Ecomm
61149,2024-07,7.8,Ecomm
61151,2024-07,0,Ecomm
61165,2024-07,0.4,Ecomm
61166,2024-07,10,Ecomm
61168,2024-07,0,Ecomm
61196,2024-07,0.4,Ecomm
61757,2024-07,0.6,Ecomm
61793,2024-07,0,Ecomm
61794,2024-07,2.20E-13,Ecomm
61795,2024-07,0.2,Ecomm
61796,2024-07,0,Ecomm
61797,2024-07,0,Ecomm
61798,2024-07,0,Ecomm
61845,2024-07,0.4,Ecomm
62280,2024-07,0.8,Ecomm
63010,2024-07,0,Ecomm
63011,2024-07,0.4,Ecomm
63012,2024-07,0,Ecomm
63013,2024-07,0.6,Ecomm
63284,2024-07,0.8,Ecomm
64057,2024-07,0.8,Ecomm
64069,2024-07,9.21E-23,Ecomm
64070,2024-07,1.17E-22,Ecomm
64071,2024-07,1.04E-21,Ecomm
64191,2024-07,0,Ecomm
64192,2024-07,0,Ecomm
64195,2024-07,0,Ecomm
64196,2024-07,0,Ecomm
64197,2024-07,1.07E-21,Ecomm
64198,2024-07,2.91E-15,Ecomm
64199,2024-07,9.85E-24,Ecomm
64200,2024-07,0.2,Ecomm
64600,2024-07,0.6,Ecomm
64601,2024-07,0,Ecomm
64602,2024-07,8.2,Ecomm
64603,2024-07,5.4,Ecomm
64604,2024-07,0.4,Ecomm
64605,2024-07,0.8,Ecomm
64652,2024-07,3.4,Ecomm
64653,2024-07,6.8,Ecomm
64750,2024-07,2.6,Ecomm
64751,2024-07,1.8,Ecomm
64752,2024-07,2.8,Ecomm
64854,2024-07,0,Ecomm
64855,2024-07,0,Ecomm
64947,2024-07,0,Ecomm
65144,2024-07,0,Ecomm
65145,2024-07,0,Ecomm
65146,2024-07,0,Ecomm
65147,2024-07,0,Ecomm
65158,2024-07,2.39E-26,Ecomm
65172,2024-07,0.8,Ecomm
65173,2024-07,4,Ecomm
65199,2024-07,5.81E-29,Ecomm
65203,2024-07,1.11E-23,Ecomm
65211,2024-07,1.78E-26,Ecomm
65341,2024-07,0,Ecomm
65342,2024-07,3.8,Ecomm
65343,2024-07,0,Ecomm
65344,2024-07,0,Ecomm
65345,2024-07,0.2,Ecomm
65351,2024-07,0,Ecomm
65358,2024-07,0.2,Ecomm
65518,2024-07,0.2,Ecomm
65566,2024-07,1.6,Ecomm
65687,2024-07,0.2,Ecomm
65842,2024-07,3.6,Ecomm
65876,2024-07,0,Ecomm
66021,2024-07,0.6,Ecomm
66379,2024-07,0,Ecomm
66401,2024-07,2.2,Ecomm
66543,2024-07,0.2,Ecomm
66544,2024-07,0,Ecomm
67113,2024-07,3.8,Ecomm
67114,2024-07,2.4,Ecomm
67193,2024-07,0,Ecomm
67194,2024-07,0.4,Ecomm
67195,2024-07,5.00E-19,Ecomm
67196,2024-07,1.2,Ecomm
67197,2024-07,0,Ecomm
67198,2024-07,0,Ecomm
67199,2024-07,0,Ecomm
67203,2024-07,0.2,Ecomm
67270,2024-07,0.4,Ecomm
67271,2024-07,0,Ecomm
67274,2024-07,0,Ecomm
67332,2024-07,0,Ecomm
67333,2024-07,0,Ecomm
67334,2024-07,0,Ecomm
67335,2024-07,0,Ecomm
67336,2024-07,0,Ecomm
67351,2024-07,0.2,Ecomm
67434,2024-07,6.2,Ecomm
67504,2024-07,32.4,Ecomm
67646,2024-07,5.00E-19,Ecomm
67881,2024-07,0.2,Ecomm
68003,2024-07,1,Ecomm
68062,2024-07,0,Ecomm
68063,2024-07,0,Ecomm
68105,2024-07,2.2,Ecomm
68155,2024-07,0,Ecomm
68210,2024-07,0.2,Ecomm
68211,2024-07,0.4,Ecomm
68221,2024-07,0,Ecomm
68222,2024-07,0,Ecomm
68245,2024-07,7.63E-32,Ecomm
80104,2024-07,6.77E-11,Ecomm
80113,2024-07,1.55E-06,Ecomm
80192,2024-07,1.30E-17,Ecomm
81246,2024-07,0,Ecomm
81271,2024-07,1.6,Ecomm
81272,2024-07,0.8,Ecomm
100135,2024-07,0,Ecomm
100476,2024-07,0,Ecomm
100477,2024-07,0,Ecomm
100498,2024-07,0.6,Ecomm
100503,2024-07,1.29E-27,Ecomm
100506,2024-07,2.4,Ecomm
100541,2024-07,0,Ecomm
100543,2024-07,0,Ecomm
100544,2024-07,0,Ecomm
100545,2024-07,1.2,Ecomm
100546,2024-07,0,Ecomm
100547,2024-07,0,Ecomm
100548,2024-07,0,Ecomm
100549,2024-07,0,Ecomm
100570,2024-07,0,Ecomm
100571,2024-07,2,Ecomm
100573,2024-07,0,Ecomm
100588,2024-07,2.15E-18,Ecomm
100599,2024-07,3.37E-14,Ecomm
100621,2024-07,0,Ecomm
100642,2024-07,2.66E-25,Ecomm
100650,2024-07,0,Ecomm
100655,2024-07,0.008505006,Ecomm
100662,2024-07,0.014594589,Ecomm
100670,2024-07,0.4,Ecomm
100681,2024-07,3.4,Ecomm
100693,2024-07,0.00076545,Ecomm
100710,2024-07,0,Ecomm
100751,2024-07,0.001702771,Ecomm
100779,2024-07,0.001701,Ecomm
100780,2024-07,0,Ecomm
100788,2024-07,4.63E-14,Ecomm
100811,2024-07,0,Ecomm
100814,2024-07,0,Ecomm
100817,2024-07,0,Ecomm
100821,2024-07,1.11E-24,Ecomm
100822,2024-07,2.39E-26,Ecomm
100824,2024-07,3.83E-22,Ecomm
100832,2024-07,0,Ecomm
101299,2024-07,5.25E-14,Ecomm
101300,2024-07,4.14E-09,Ecomm
101392,2024-07,0,Ecomm
101396,2024-07,3.53E-16,Ecomm
101420,2024-07,0.6,Ecomm
101440,2024-07,1.20E-25,Ecomm
101441,2024-07,2.39E-26,Ecomm
101442,2024-07,1.20E-25,Ecomm
101482,2024-07,7.18E-26,Ecomm
101506,2024-07,0,Ecomm
101507,2024-07,1,Ecomm
101508,2024-07,0,Ecomm
101509,2024-07,1,Ecomm
101510,2024-07,0,Ecomm
101511,2024-07,0,Ecomm
101709,2024-07,3.58E-12,Ecomm
101710,2024-07,0,Ecomm
101711,2024-07,6.02E-14,Ecomm
101712,2024-07,3.12E-12,Ecomm
102341,2024-07,2.4,Ecomm
102358,2024-07,2.4,Ecomm
102366,2024-07,3.4,Ecomm
102368,2024-07,4.4,Ecomm
102370,2024-07,5.91E-24,Ecomm
102372,2024-07,0.2,Ecomm
102710,2024-07,0.8,Ecomm
102711,2024-07,3.2,Ecomm
102714,2024-07,0,Ecomm
102761,2024-07,0.2,Ecomm
102762,2024-07,3.30E-12,Ecomm
102763,2024-07,0,Ecomm
102764,2024-07,1.05E-06,Ecomm
102768,2024-07,0.2,Ecomm
103061,2024-07,0.003061808,Ecomm
103251,2024-07,2.6,Ecomm
103539,2024-07,1.09E-22,Ecomm
103647,2024-07,0,Ecomm
103648,2024-07,0.4,Ecomm
103651,2024-07,0,Ecomm
103652,2024-07,0.2,Ecomm
103767,2024-07,0.6,Ecomm
103768,2024-07,1.2,Ecomm
103769,2024-07,0,Ecomm
103770,2024-07,1.2,Ecomm
103810,2024-07,0,Ecomm
103826,2024-07,7.29E-22,Ecomm
103827,2024-07,3.65E-22,Ecomm
103912,2024-07,0,Ecomm
103913,2024-07,2.8,Ecomm
